InstanceID,EA,EA.LATITUDE,EA.LONGITUDE,STATE,Urbanization,EA.Latitude,EA.Longitude,FAP_LOCATION,FAP_FUNCTIONALITY,FORMALITY,FAP_TYPE,Others Specify,GENDER,Commercial/Non-Commercial,LATITUDE,LONGITUDE,KM_Diff_Calculation
3416250,SP1485,5.11582,7.39417,Abia,Urban,5.1158,7.3942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.1125983,7.39367,1.087663912
3416250,SP1485,5.11582,7.39417,Abia,Urban,5.1158,7.3942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.1136416,7.3941368,0.886876093
3416250,SP1485,5.11582,7.39417,Abia,Urban,5.1158,7.3942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.114375,7.3943767,0.886876093
3416250,SP1485,5.11582,7.39417,Abia,Urban,5.1158,7.3942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.1148383,7.3946675,0.811309303
3416250,SP1485,5.11582,7.39417,Abia,Urban,5.1158,7.3942,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.1153367,7.3946767,0.713552242
3416250,SP1485,5.11582,7.39417,Abia,Urban,5.1158,7.3942,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.1158334,7.3946733,0.584477395
3347663,SP1486,5.07477,7.32721,Abia,Urban,5.0748,7.3272,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.075625,7.3276333,0.565576526
3347663,SP1486,5.07477,7.32721,Abia,Urban,5.0748,7.3272,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.0751017,7.32614,0.515610777
3347663,SP1486,5.07477,7.32721,Abia,Urban,5.0748,7.3272,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.0748911,7.3258674,0.215800921
3347663,SP1486,5.07477,7.32721,Abia,Urban,5.0748,7.3272,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.0748882,7.3260931,0.208823476
3347663,SP1486,5.07477,7.32721,Abia,Urban,5.0748,7.3272,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.0737819,7.3274239,0.218830001
3331711,SP1486,5.07477,7.32721,Abia,Urban,5.0748,7.3272,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.1169167,7.394165,0.239483655
3331711,SP1486,5.07477,7.32721,Abia,Urban,5.0748,7.3272,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.1170128,7.3943076,0.263003487
3331711,SP1486,5.07477,7.32721,Abia,Urban,5.0748,7.3272,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.1159418,7.3942043,0.36412604
3331711,SP1486,5.07477,7.32721,Abia,Urban,5.0748,7.3272,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.1136565,7.3940999,0.519503386
3396134,SP1487,5.08702,7.35577,Abia,Urban,5.087,7.3558,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.0873356,7.3586941,0.531924508
3393484,SP1487,5.08702,7.35577,Abia,Urban,5.087,7.3558,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.0872015,7.3583935,0.59113741
3393484,SP1487,5.08702,7.35577,Abia,Urban,5.087,7.3558,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.0871679,7.3583967,0.59142481
3393484,SP1487,5.08702,7.35577,Abia,Urban,5.087,7.3558,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.0869149,7.3581577,0.60722164
3393484,SP1487,5.08702,7.35577,Abia,Urban,5.087,7.3558,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.0869149,7.3581577,0.428492053
3393484,SP1487,5.08702,7.35577,Abia,Urban,5.087,7.3558,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.0850054,7.3565843,0.43304662
3393484,SP1487,5.08702,7.35577,Abia,Urban,5.087,7.3558,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.086456,7.3578068,0.4570674
3393484,SP1487,5.08702,7.35577,Abia,Urban,5.087,7.3558,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.0893404,7.3595945,0.436761804
3392242,SP1487,5.08702,7.35577,Abia,Urban,5.087,7.3558,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.0883016,7.3592521,0.448615292
3392242,SP1487,5.08702,7.35577,Abia,Urban,5.087,7.3558,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.0883016,7.3592521,0.467224115
3390875,SP1487,5.08702,7.35577,Abia,Urban,5.087,7.3558,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.087596667,7.356246667,0.466876777
3807387,SP1489_1,5.06587,7.3722,Abia,Urban,5.0659,7.3722,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.0691741,7.3738328,0.509795611
3807388,SP1489_1,5.06587,7.3722,Abia,Urban,5.0659,7.3722,Outside EA,Inactive,Informal,Financial Service agent (POS agents),,,Non-Commercial Bank,5.0678601,7.3731551,0.534686597
3807397,SP1489_1,5.06587,7.3722,Abia,Urban,5.0659,7.3722,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.0697167,7.3743178,0.533592091
3450959,SP1491,5.46486,7.9033,Abia,Urban,5.4649,7.9033,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.46216,7.8964667,1.494835119
3450959,SP1491,5.46486,7.9033,Abia,Urban,5.4649,7.9033,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.4617111,7.8995119,1.502306079
3452417,SP1492,5.43991,7.89647,Abia,Rural,5.4399,7.8965,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.4298233,7.8993283,1.487764792
3452417,SP1492,5.43991,7.89647,Abia,Rural,5.4399,7.8965,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.4298969,7.8992846,1.308123343
3497378,SP1494,5.51283,7.59918,Abia,Urban,5.5128,7.5992,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.5122817,7.5971333,1.303371829
3503741,SP1495,5.48999,7.69203,Abia,Urban,5.49,7.692,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.4890133,7.684295,1.315545405
3563590,SP1497,5.47744,7.54529,Abia,Urban,5.4774,7.5453,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.4775231,7.5453348,1.282159528
3564026,SP1497,5.47744,7.54529,Abia,Urban,5.4774,7.5453,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.4760607,7.5470226,0.11708948
3564026,SP1497,5.47744,7.54529,Abia,Urban,5.4774,7.5453,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.4761186,7.5473387,0.34521875
3652138,SP1499,5.38539,7.54121,Abia,Urban,5.3854,7.5412,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.381535,7.539026667,0.381397228
3652138,SP1499,5.38539,7.54121,Abia,Urban,5.3854,7.5412,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.381681667,7.538896667,0.437043798
3576770,SP1500,5.33916,7.62624,Abia,Urban,5.3392,7.6262,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.340845,7.623385,0.533389467
3576770,SP1500,5.33916,7.62624,Abia,Urban,5.3392,7.6262,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.340845,7.623385,0.64037166
3576770,SP1500,5.33916,7.62624,Abia,Urban,5.3392,7.6262,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.3412217,7.6233,0.21294199
3576770,SP1500,5.33916,7.62624,Abia,Urban,5.3392,7.6262,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.3413167,7.6233117,0.21294199
3576770,SP1500,5.33916,7.62624,Abia,Urban,5.3392,7.6262,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.3414433,7.6233,0.279134251
3576770,SP1500,5.33916,7.62624,Abia,Urban,5.3392,7.6262,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.34144,7.6234217,0.281184731
3576770,SP1500,5.33916,7.62624,Abia,Urban,5.3392,7.6262,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.3415083,7.6234133,0.370014108
3576770,SP1500,5.33916,7.62624,Abia,Urban,5.3392,7.6262,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.3418933,7.6232533,0.364117996
3576770,SP1500,5.33916,7.62624,Abia,Urban,5.3392,7.6262,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.3419,7.623045,0.388463047
3547908,SP1506,5.31155,7.32196,Abia,Urban,5.3116,7.322,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.31114,7.32421,0.384264231
3547908,SP1506,5.31155,7.32196,Abia,Urban,5.3116,7.322,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.3113667,7.3243,0.409698434
3547908,SP1506,5.31155,7.32196,Abia,Urban,5.3116,7.322,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.311455,7.3244117,0.417874319
3547908,SP1506,5.31155,7.32196,Abia,Urban,5.3116,7.322,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.311583,7.3245354,0.921862206
3694530,SP1507,5.76863,7.452,Abia,Urban,5.7686,7.452,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.770945,7.453225,0.952523935
3694530,SP1507,5.76863,7.452,Abia,Urban,5.7686,7.452,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.7725567,7.4519,1.008998341
3522369,SP1510,5.15425,7.51475,Abia,Rural,5.1543,7.5148,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.1560044,7.5133191,1.069078253
3537441,SP1511,5.13416,7.39317,Abia,Urban,5.1342,7.3932,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.1331333,7.3899117,1.269418303
3527928,SP1512,5.15305,7.48006,Abia,Urban,5.1531,7.4801,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.1584317,7.4782067,1.35355032
3527928,SP1512,5.15305,7.48006,Abia,Urban,5.1531,7.4801,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.1579445,7.4780583,1.333852088
3702588,SP1513,5.81046,7.76359,Abia,Urban,5.8105,7.7636,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.8088183,7.7642,1.332731556
3511926,SP1515,5.24658,7.37167,Abia,Urban,5.2466,7.3717,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.2403783,7.3747183,1.332943255
3511926,SP1515,5.24658,7.37167,Abia,Urban,5.2466,7.3717,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.2411852,7.3732848,1.130096586
3511928,SP1515,5.24658,7.37167,Abia,Urban,5.2466,7.3717,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.241115,7.3733283,0.375781612
3511928,SP1515,5.24658,7.37167,Abia,Urban,5.2466,7.3717,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.2409706,7.3657004,0.578736618
3726204,SP1518,5.0144,7.33851,Abia,Urban,5.0144,7.3385,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.0050432,7.347538,0.608315329
3719662,SP1518,5.0144,7.33851,Abia,Urban,5.0144,7.3385,Outside EA,Active,Informal,Financial Service agent (POS agents),,,Non-Commercial Bank,5.0097507,7.3380462,0.627395049
3647966,SP1524,4.96503,7.20242,Abia,Rural,4.965,7.2024,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,4.967444,7.1983911,0.627659947
3647966,SP1524,4.96503,7.20242,Abia,Rural,4.965,7.2024,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,4.9667954,7.198728,0.665030599
3735051,SP1529,6.0147,7.37118,Abia,Urban,6.0147,7.3712,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,6.0088014,7.3602234,0.665030599
3735051,SP1529,6.0147,7.37118,Abia,Urban,6.0147,7.3712,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,6.0087515,7.3602743,0.777827312
3735052,SP1529,6.0147,7.37118,Abia,Urban,6.0147,7.3712,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,6.0078802,7.3624049,0.957357511
3735052,SP1529,6.0147,7.37118,Abia,Urban,6.0147,7.3712,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,6.0081023,7.3624262,1.110060619
3668664,SP1530,5.61271,7.45222,Abia,Urban,5.6127,7.4522,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.6130717,7.4477383,0.40730031
3668664,SP1530,5.61271,7.45222,Abia,Urban,5.6127,7.4522,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.6130467,7.4476467,0.413023223
3734835,SP1534,5.45882,7.48192,Abia,Urban,5.4588,7.4819,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.467415,7.48162,0.589691496
3734835,SP1534,5.45882,7.48192,Abia,Urban,5.4588,7.4819,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.4674633,7.4815217,0.641314942
3734835,SP1534,5.45882,7.48192,Abia,Urban,5.4588,7.4819,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.4674633,7.4815217,0.673789626
3734835,SP1534,5.45882,7.48192,Abia,Urban,5.4588,7.4819,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.4675133,7.4816233,0.699042799
3734835,SP1534,5.45882,7.48192,Abia,Urban,5.4588,7.4819,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.467595,7.4818067,0.649158516
3734835,SP1534,5.45882,7.48192,Abia,Urban,5.4588,7.4819,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.4678483,7.4818983,0.630735588
3734835,SP1534,5.45882,7.48192,Abia,Urban,5.4588,7.4819,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.4679067,7.4819167,0.633404097
3803832,SP1537,5.12533,7.36172,Abia,Urban,5.1253,7.3617,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.1268567,7.3617533,0.594774764
3803832,SP1537,5.12533,7.36172,Abia,Urban,5.1253,7.3617,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.1269167,7.361755,0.537806234
3803832,SP1537,5.12533,7.36172,Abia,Urban,5.1253,7.3617,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.1266667,7.3620117,0.480735214
3803832,SP1537,5.12533,7.36172,Abia,Urban,5.1253,7.3617,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.12663,7.3620317,0.414487141
3803832,SP1537,5.12533,7.36172,Abia,Urban,5.1253,7.3617,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.126445,7.362025,0.414487141
3803832,SP1537,5.12533,7.36172,Abia,Urban,5.1253,7.3617,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,5.1263767,7.361955,0.283097791
3803832,SP1537,5.12533,7.36172,Abia,Urban,5.1253,7.3617,Inside EA,Active,Informal,ATM (This does not include ATMs at a bank branch),,,Non-Commercial Bank,5.12639,7.3623183,0.341521577
3803832,SP1537,5.12533,7.36172,Abia,Urban,5.1253,7.3617,Outside EA,Active,Informal,ATM (This does not include ATMs at a bank branch),,,Non-Commercial Bank,5.12623,7.3624183,0.421800937
3803832,SP1537,5.12533,7.36172,Abia,Urban,5.1253,7.3617,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,5.12623,7.3624233,0.421800937
3395176,SP783,9.44926,12.0489,Adamawa,Urban,9.4493,12.0489,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.4500841,12.0497077,0.421953386
3395176,SP783,9.44926,12.0489,Adamawa,Urban,9.4493,12.0489,Outside EA,Active,Formal,Bank branch,,,Commercial Bank,9.4536367,12.0556433,0.336149227
3395176,SP783,9.44926,12.0489,Adamawa,Urban,9.4493,12.0489,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.4531858,12.0583267,0.166928409
3395176,SP783,9.44926,12.0489,Adamawa,Urban,9.4493,12.0489,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.4531388,12.0588323,0.08733454
3395176,SP783,9.44926,12.0489,Adamawa,Urban,9.4493,12.0489,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.4535469,12.057106,0.087397726
3395176,SP783,9.44926,12.0489,Adamawa,Urban,9.4493,12.0489,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.4548017,12.048645,0.110543706
3395176,SP783,9.44926,12.0489,Adamawa,Urban,9.4493,12.0489,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.4554971,12.0441516,0.130664186
3395176,SP783,9.44926,12.0489,Adamawa,Urban,9.4493,12.0489,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.4553533,12.0440767,0.142036944
3395176,SP783,9.44926,12.0489,Adamawa,Urban,9.4493,12.0489,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.4552617,12.044245,0.136807661
3395176,SP783,9.44926,12.0489,Adamawa,Urban,9.4493,12.0489,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.45542,12.043785,0.12733347
3395176,SP783,9.44926,12.0489,Adamawa,Urban,9.4493,12.0489,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.4555433,12.0437733,0.397118471
3395176,SP783,9.44926,12.0489,Adamawa,Urban,9.4493,12.0489,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.4555451,12.0443381,0.480169486
3483663,SP786,8.4466,12.0481,Adamawa,Urban,8.4466,12.0481,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,8.4418282,12.0511226,0.174790915
3483663,SP786,8.4466,12.0481,Adamawa,Urban,8.4466,12.0481,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,8.4418978,12.0512214,0.185121348
3483663,SP786,8.4466,12.0481,Adamawa,Urban,8.4466,12.0481,Outside EA,Active,Formal,Bank branch,,,Commercial Bank,8.446358,12.0508727,0.21538817
3483663,SP786,8.4466,12.0481,Adamawa,Urban,8.4466,12.0481,Outside EA,Active,Formal,Bank branch,,,Commercial Bank,8.4474733,12.05349,0.22683301
3483663,SP786,8.4466,12.0481,Adamawa,Urban,8.4466,12.0481,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,8.4477549,12.0536001,0.251149442
3483663,SP786,8.4466,12.0481,Adamawa,Urban,8.4466,12.0481,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,8.4363498,12.0544276,0.266037519
3483663,SP786,8.4466,12.0481,Adamawa,Urban,8.4466,12.0481,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,8.4354118,12.0592966,0.266037519
3483663,SP786,8.4466,12.0481,Adamawa,Urban,8.4466,12.0481,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,8.4350381,12.0602181,0.435034288
3483663,SP786,8.4466,12.0481,Adamawa,Urban,8.4466,12.0481,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,8.434639,12.0604615,0.601059244
3445768,SP788,8.46746,12.0241,Adamawa,Rural,8.4675,12.0241,Outside EA,Active,Informal,Financial Service agent (POS agents),,,Non-Commercial Bank,8.5025817,11.980235,0.608270791
3445768,SP788,8.46746,12.0241,Adamawa,Rural,8.4675,12.0241,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,8.50371,11.9799983,0.633530886
3445768,SP788,8.46746,12.0241,Adamawa,Rural,8.4675,12.0241,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,8.5032417,11.9788967,0.6541365
3403463,SP789,9.3079,12.4757,Adamawa,Urban,9.3079,12.4757,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3079136,12.4768167,0.676252003
3403463,SP789,9.3079,12.4757,Adamawa,Urban,9.3079,12.4757,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3079136,12.4768567,0.682617808
3403463,SP789,9.3079,12.4757,Adamawa,Urban,9.3079,12.4757,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3088612,12.4762314,0.711934162
3403463,SP789,9.3079,12.4757,Adamawa,Urban,9.3079,12.4757,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.3086899,12.4763851,0.735989729
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.34082,12.5051367,0.748857725
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3407417,12.5050433,0.748857725
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3406183,12.50495,0.764911612
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.3415183,12.5065667,0.769210978
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3415183,12.5065667,0.774951523
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3415933,12.5068033,0.788690128
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.341715,12.5070367,0.212453934
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3417567,12.507165,0.227806303
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3418817,12.5074417,0.239882976
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.3420617,12.50797,0.099106449
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.342345,12.5080967,0.058024498
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Inactive,Formal,Bank branch,,,Commercial Bank,9.3441067,12.5061183,0.055378779
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Inactive,Formal,Bank branch,,,Commercial Bank,9.3443757,12.5061076,0.062728314
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Inactive,Formal,Bank branch,,,Commercial Bank,9.3449054,12.5061033,0.086742346
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Inactive,Formal,MFI/MFB,,,Non-Commercial Bank,9.3453617,12.5059567,0.08479492
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.3417687,12.5048031,0.23798452
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.3417533,12.5048517,0.212639852
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3473784,12.4998664,0.486531889
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3472477,12.4997064,0.50462494
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.34721,12.499635,0.332883796
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Inside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3474934,12.499715,0.149415161
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.3476133,12.4996733,0.164394853
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Inside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.3476917,12.49972,0.108196797
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.3476025,12.5012872,0.066629634
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.3477199,12.5021866,0.153746594
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Female,Non-Commercial Bank,9.3478482,12.5025529,0.152693386
3722496,SP791,9.33911,12.4942,Adamawa,Rural,9.33911,12.4942,Outside EA,Active,Informal,Financial Service agent (POS agents),,Male,Non-Commercial Bank,9.3479159,12.5023025,0.033275465
